 Sort_Order	CELL_INDEX	TARGET_INDEX	From_COL	From_ROW	To_COL	To_ROW	D8_flowdir	N
 um_Adjacent_Upslope_Connections	Sum_of_Upslope_Contributing_Cells
              1 	           1 	       -9999	39	3	-9999	-9999	8	0	1
              2 	           2 	       -9999	42	7	-9999	-9999	8	0	1
              3 	           4 	           3	43	8	42	8	16	0	1
              4 	           6 	           5	43	9	42	9	16	0	1
              5 	           8 	           7	43	10	42	10	16	0	1
              6 	           9 	       -9999	44	10	-9999	-9999	1	0	1
              7 	          10 	       -9999	41	11	-9999	-9999	16	0	1
              8 	          12 	          11	43	11	42	11	16	0	1
              9 	          13 	       -9999	44	11	-9999	-9999	1	0	1
             10 	          16 	          11	42	12	42	11	64	0	1
             11 	          17 	          11	43	12	42	11	32	0	1
             12 	          18 	          25	44	12	45	13	2	0	1
             13 	          21 	          20	41	13	40	13	16	0	1
             14 	          23 	          22	43	13	42	13	16	0	1
             15 	          24 	          19	44	13	45	12	128	0	1
             16 	          27 	          22	41	14	42	13	128	0	1
             17 	          29 	          28	43	14	42	14	16	0	1
             18 	          30 	          25	44	14	45	13	128	0	1
             19 	          31 	          38	45	14	45	15	4	0	1
             20 	          32 	       -9999	39	15	-9999	-9999	32	0	1
             21 	          33 	          26	40	15	40	14	64	0	1
             22 	          36 	          35	43	15	42	15	16	0	1
             23 	          38 	          37	45	15	44	15	16	1	2
             24 	          40 	          39	38	16	37	16	16	0	1
             25 	          42 	          41	40	16	39	16	16	0	1
             26 	          48 	          57	46	16	45	17	8	0	1
             27 	          51 	          50	39	17	38	17	16	0	1
             28 	          52 	          63	40	17	41	18	2	0	1
             29 	          54 	          53	42	17	41	17	16	0	1
             30 	          56 	          47	44	17	45	16	128	0	1
             31 	          58 	          57	46	17	45	17	16	0	1
             32 	          60 	          59	38	18	37	18	16	0	1
             33 	          68 	          81	46	18	45	19	8	0	1
             34 	          69 	          82	47	18	46	19	8	0	1
             35 	          70 	          86	28	19	29	20	2	0	1
             36 	          71 	       -9999	29	19	-9999	-9999	64	0	1
             37 	          74 	          73	38	19	37	19	16	0	1
             38 	          77 	          76	41	19	40	19	16	0	1
             39 	          78 	          64	42	19	42	18	64	0	1
             40 	          80 	          79	44	19	43	19	16	0	1
             41 	          82 	          67	46	19	45	18	32	1	2
             42 	          84 	       -9999	27	20	-9999	-9999	32	0	1
             43 	          87 	          88	30	20	31	20	1	0	1
             44 	          89 	          88	32	20	31	20	16	0	1
             45 	          90 	          91	33	20	34	20	1	0	1
             46 	          93 	          73	36	20	37	19	128	0	1
             47 	          99 	          98	42	20	41	20	16	0	1
             48 	         104 	         103	47	20	46	20	16	0	1
             49 	         109 	         110	30	21	31	21	1	0	1
             50 	         112 	         135	33	21	34	22	2	0	1
             51 	         113 	         136	34	21	35	22	2	0	1
             52 	         119 	          96	40	21	39	20	32	0	1
             53 	         122 	         121	43	21	42	21	16	0	1
             54 	         123 	         144	44	21	43	22	8	0	1
             55 	         124 	         103	45	21	46	20	128	0	1
             56 	         135 	         160	34	22	34	23	4	1	2
             57 	         136 	         114	35	22	35	21	64	1	2
             58 	         137 	         115	36	22	36	21	64	0	1
             59 	         149 	         126	48	22	47	21	32	0	1
             60 	         150 	         127	49	22	48	21	32	0	1
             61 	         151 	        -999	25	23	-9999	-9999	4	0	1
             62 	         152 	       -9999	26	23	-9999	-9999	64	0	1
             63 	         158 	         157	32	23	31	23	16	0	1
             64 	         165 	         140	39	23	39	22	64	0	1
             65 	         168 	         169	42	23	43	23	1	0	1
             66 	         169 	         144	43	23	43	22	64	1	2
             67 	         173 	         172	47	23	46	23	16	0	1
             68 	         176 	         175	50	23	49	23	16	0	1
             69 	         179 	         180	21	24	22	24	1	0	1
             70 	         184 	         183	26	24	25	24	16	0	1
             71 	         186 	       -9999	29	24	-9999	-9999	16	0	1
             72 	         189 	         188	32	24	31	24	16	0	1
             73 	         193 	         163	36	24	37	23	128	0	1
             74 	         194 	         162	37	24	36	23	32	0	1
             75 	         195 	        -999	38	24	-9999	-9999	32	0	1
             76 	         196 	         164	39	24	38	23	32	0	1
             77 	         197 	         166	40	24	40	23	64	0	1
             78 	         202 	         201	45	24	44	24	16	0	1
             79 	         208 	         207	51	24	50	24	16	0	1
             80 	         209 	       -9999	71	24	-9999	-9999	16	0	1
             81 	         212 	        -999	20	25	-9999	-9999	16	0	1
             82 	         213 	         214	21	25	22	25	1	0	1
             83 	         218 	         217	26	25	25	25	16	0	1
             84 	         219 	         185	27	25	27	24	64	0	1
             85 	         220 	        -999	28	25	-9999	-9999	64	0	1
             86 	         223 	        -999	31	25	-9999	-9999	16	0	1
             87 	         224 	         188	32	25	31	24	32	0	1
             88 	         227 	         226	35	25	34	25	16	0	1
             89 	         233 	         198	41	25	41	24	64	0	1
             90 	         236 	         272	44	25	44	26	4	0	1
             91 	         240 	        -999	48	25	-9999	-9999	16	0	1
             92 	         241 	        -999	49	25	-9999	-9999	32	0	1
             93 	         246 	         285	71	25	72	26	2	0	1
             94 	         247 	         284	72	25	71	26	8	0	1
             95 	         248 	       -9999	2	26	-9999	-9999	64	0	1
             96 	         249 	       -9999	21	26	-9999	-9999	4	0	1
             97 	         250 	         214	22	26	22	25	64	0	1
             98 	         251 	         215	23	26	23	25	64	0	1
             99 	         252 	         216	24	26	24	25	64	0	1
            100 	         254 	        -999	26	26	-9999	-9999	2	0	1
            101 	         256 	        -999	28	26	-9999	-9999	16	0	1
            102 	         257 	         258	29	26	30	26	1	0	1
            103 	         259 	        -999	31	26	-9999	-9999	16	0	1
            104 	         260 	         296	32	26	31	27	8	0	1
            105 	         268 	         231	40	26	39	25	32	0	1
            106 	         269 	         305	41	26	40	27	8	0	1
            107 	         270 	        -999	42	26	-9999	-9999	64	0	1
            108 	         272 	        -999	44	26	-9999	-9999	8	1	2
            109 	         273 	         238	45	26	46	25	128	0	1
            110 	         279 	         278	51	26	50	26	16	0	1
            111 	         280 	         316	52	26	51	27	8	0	1
            112 	         281 	         244	53	26	52	25	32	0	1
            113 	         284 	         245	71	26	70	25	32	1	2
            114 	         286 	       -9999	2	27	-9999	-9999	4	0	1
            115 	         288 	       -9999	4	27	-9999	-9999	1	0	1
            116 	         289 	         338	24	27	24	28	4	0	1
            117 	         290 	         340	25	27	26	28	2	0	1
            118 	         296 	         295	31	27	30	27	16	1	2
            119 	         297 	         345	32	27	31	28	8	0	1
            120 	         301 	         349	36	27	35	28	8	0	1
            121 	         304 	         266	39	27	38	26	32	0	1
            122 	         306 	         305	41	27	40	27	16	0	1
            123 	         308 	         307	43	27	42	27	16	1	3
            124 	         314 	         313	49	27	48	27	16	0	1
            125 	         315 	         364	50	27	50	28	4	0	1
            126 	         316 	         364	51	27	50	28	8	1	2
            127 	         319 	         318	54	27	53	27	16	0	1
            128 	         322 	         283	70	27	70	26	64	0	1
            129 	         326 	        -999	76	27	-9999	-9999	64	0	1
            130 	         328 	         391	78	27	77	28	8	0	1
            131 	         331 	         332	5	28	6	28	1	0	1
            132 	         334 	       -9999	9	28	-9999	-9999	64	0	1
            133 	         335 	       -9999	10	28	-9999	-9999	1	0	1
            134 	         343 	         342	29	28	28	28	16	0	1
            135 	         348 	         347	34	28	33	28	16	0	1
            136 	         352 	         351	38	28	37	28	16	0	1
            137 	         357 	         421	43	28	42	29	8	0	1
            138 	         359 	         311	45	28	46	27	128	0	1
            139 	         361 	         426	47	28	47	29	4	0	1
            140 	         364 	         429	50	28	50	29	4	2	4
            141 	         366 	         365	52	28	51	28	16	0	1
            142 	         367 	         431	53	28	52	29	8	0	1
            143 	         368 	         318	54	28	53	27	32	0	1
            144 	         369 	         434	55	28	55	29	4	0	1
            145 	         374 	         440	60	28	61	29	2	0	1
            146 	         375 	       -9999	61	28	-9999	-9999	128	0	1
            147 	         380 	       -9999	66	28	-9999	-9999	64	0	1
            148 	         383 	         320	69	28	68	27	32	0	1
            149 	         385 	         386	71	28	72	28	1	0	1
            150 	         387 	         325	73	28	73	27	64	0	1
            151 	         389 	       -9999	75	28	-9999	-9999	64	0	1
            152 	         393 	         330	3	29	4	28	128	0	1
            153 	         395 	         457	5	29	5	30	4	0	1
            154 	         396 	         332	6	29	6	28	64	0	1
            155 	         399 	         333	9	29	8	28	32	0	1
            156 	         400 	       -9999	10	29	-9999	-9999	128	0	1
            157 	         401 	         336	22	29	22	28	64	0	1
            158 	         412 	         411	33	29	32	29	16	0	1
            159 	         415 	         414	36	29	35	29	16	0	1
            160 	         416 	         350	37	29	36	28	32	0	1
            161 	         420 	         419	41	29	40	29	16	0	1
            162 	         430 	         429	51	29	50	29	16	0	1
            163 	         433 	         496	54	29	54	30	4	0	1
            164 	         436 	         371	57	29	57	28	64	0	1
            165 	         438 	         439	59	29	60	29	1	0	1
            166 	         440 	         376	61	29	62	28	128	1	2
            167 	         441 	         377	62	29	63	28	128	0	1
            168 	         442 	         378	63	29	64	28	128	0	1
            169 	         443 	         378	64	29	64	28	64	0	1
            170 	         444 	         379	65	29	65	28	64	0	1
            171 	         445 	         381	66	29	67	28	128	0	1
            172 	         447 	         446	68	29	67	29	16	0	1
            173 	         448 	         382	69	29	68	28	32	0	1
            174 	         449 	         384	70	29	70	28	64	0	1
            175 	         450 	         386	71	29	72	28	128	0	1
            176 	         451 	         388	74	29	74	28	64	0	1
            177 	         452 	        -999	75	29	-9999	-9999	128	0	1
            178 	         453 	        -999	76	29	-9999	-9999	64	0	1
            179 	         454 	         391	77	29	77	28	64	0	1
            180 	         456 	         394	4	30	4	29	64	0	1
            181 	         457 	         394	5	30	4	29	32	1	2
            182 	         458 	         397	6	30	7	29	128	0	1
            183 	         459 	         398	7	30	8	29	128	0	1
            184 	         460 	         397	8	30	7	29	32	0	1
            185 	         461 	         462	9	30	10	30	1	0	1
            186 	         462 	         463	10	30	11	30	1	1	2
            187 	         463 	       -9999	11	30	-9999	-9999	1	1	3
            188 	         464 	       -9999	22	30	-9999	-9999	16	0	1
            189 	         470 	         469	28	30	27	30	16	0	1
            190 	         474 	         473	32	30	31	30	16	0	1
            191 	         478 	         477	36	30	35	30	16	0	1
            192 	         480 	         479	38	30	37	30	16	0	1
            193 	         481 	         417	39	30	38	29	32	0	1
            194 	         483 	         482	41	30	40	30	16	0	1
            195 	         484 	         421	42	30	42	29	64	0	1
            196 	         486 	         485	44	30	43	30	16	0	1
            197 	         489 	         425	47	30	46	29	32	0	1
            198 	         495 	         432	53	30	53	29	64	0	1
            199 	         500 	        -999	58	30	-9999	-9999	64	0	1
            200 	         501 	        -999	59	30	-9999	-9999	128	0	1
            201 	         502 	         439	60	30	60	29	64	0	1
            202 	         503 	       -9999	67	30	-9999	-9999	16	0	1
            203 	         504 	         455	78	30	78	29	64	0	1
            204 	         506 	       -9999	80	30	-9999	-9999	64	0	1
            205 	         507 	       -9999	81	30	-9999	-9999	128	0	1
            206 	         508 	         509	4	31	5	31	1	0	1
            207 	         509 	         556	5	31	6	32	2	1	2
            208 	         510 	         556	6	31	6	32	4	0	1
            209 	         511 	         557	7	31	7	32	4	0	1
            210 	         512 	        -999	8	31	-9999	-9999	8	0	1
            211 	         513 	        -999	9	31	-9999	-9999	1	0	1
            212 	         514 	       -9999	10	31	-9999	-9999	1	1	2
            213 	         515 	       -9999	22	31	-9999	-9999	16	0	1
            214 	         516 	         465	23	31	23	30	64	0	1
            215 	         522 	         521	29	31	28	31	16	0	1
            216 	         527 	         526	34	31	33	31	16	0	1
            217 	         533 	         532	40	31	39	31	16	0	1
            218 	         537 	         536	44	31	43	31	16	0	1
            219 	         540 	         539	47	31	46	31	16	0	1
            220 	         542 	         543	49	31	50	31	1	0	1
            221 	         545 	         494	52	31	52	30	64	0	1
            222 	         546 	         592	53	31	54	32	2	0	1
            223 	         549 	         548	56	31	55	31	16	0	1
            224 	         550 	         505	80	31	79	30	32	0	1
            225 	         551 	       -9999	81	31	-9999	-9999	128	0	1
            226 	         552 	       -9999	82	31	-9999	-9999	64	0	1
            227 	         553 	       -9999	83	31	-9999	-9999	64	0	1
            228 	         554 	         555	4	32	5	32	1	0	1
            229 	         555 	         597	5	32	6	33	2	1	2
            230 	         558 	        -999	8	32	-9999	-9999	4	0	1
            231 	         559 	         560	9	32	10	32	1	0	1
            232 	         561 	       -9999	23	32	-9999	-9999	8	0	1
            233 	         562 	         517	24	32	24	31	64	0	1
            234 	         565 	        -999	27	32	-9999	-9999	16	0	1
            235 	         570 	         610	32	32	31	33	8	0	1
            236 	         571 	         612	33	32	33	33	4	0	1
            237 	         572 	         612	34	32	33	33	8	0	1
            238 	         587 	         541	49	32	48	31	32	0	1
            239 	         591 	         547	53	32	54	31	128	0	1
            240 	         594 	         595	84	32	85	32	1	0	1
            241 	         595 	       -9999	85	32	-9999	-9999	128	1	2
            242 	         596 	       -9999	86	32	-9999	-9999	128	0	1
            243 	         598 	       -9999	7	33	-9999	-9999	8	0	1
            244 	         599 	         557	8	33	7	32	32	1	2
            245 	         600 	         560	9	33	10	32	128	0	1
            246 	         603 	       -9999	24	33	-9999	-9999	8	0	1
            247 	         604 	         563	25	33	25	32	64	0	1
            248 	         605 	         647	26	33	26	34	4	0	1
            249 	         606 	         648	27	33	27	34	4	0	1
            250 	         608 	         567	29	33	29	32	64	0	1
            251 	         612 	         611	33	33	32	33	16	2	3
            252 	         619 	         618	40	33	39	33	16	0	1
            253 	         621 	         620	42	33	41	33	16	0	1
            254 	         630 	         629	51	33	50	33	16	0	1
            255 	         633 	         632	54	33	53	33	16	0	1
            256 	         634 	         593	55	33	55	32	64	0	1
            257 	         636 	         637	87	33	88	33	1	0	1
            258 	         637 	         678	88	33	88	34	4	1	2
            259 	         639 	       -9999	7	34	-9999	-9999	4	0	1
            260 	         641 	         640	9	34	8	34	16	0	1
            261 	         642 	         601	10	34	10	33	64	0	1
            262 	         643 	         601	11	34	10	33	32	0	1
            263 	         645 	         687	14	34	13	35	8	0	1
            264 	         646 	       -9999	25	34	-9999	-9999	4	0	1
            265 	         647 	         648	26	34	27	34	1	1	2
            266 	         648 	        -999	27	34	-9999	-9999	4	2	4
            267 	         650 	         690	29	34	29	35	4	0	1
            268 	         651 	         610	30	34	31	33	128	0	1
            269 	         654 	         692	33	34	32	35	8	0	1
            270 	         659 	         658	38	34	37	34	16	0	1
            271 	         663 	         620	42	34	41	33	32	0	1
            272 	         666 	         665	45	34	44	34	16	0	1
            273 	         671 	         628	50	34	49	33	32	0	1
            274 	         673 	         674	52	34	53	34	1	0	1
            275 	         675 	         674	54	34	53	34	16	0	1
            276 	         676 	         714	55	34	54	35	8	0	1
            277 	         677 	         635	87	34	86	33	32	0	1
            278 	         681 	         717	91	34	90	35	8	0	1
            279 	         683 	         720	9	35	8	36	8	0	1
            280 	         684 	         721	10	35	9	36	8	0	1
            281 	         685 	         644	11	35	12	34	128	0	1
            282 	         686 	        -999	12	35	-9999	-9999	64	0	1
            283 	         688 	       -9999	14	35	-9999	-9999	32	0	1
            284 	         689 	       -9999	27	35	-9999	-9999	4	1	5
            285 	         690 	       -9999	29	35	-9999	-9999	8	1	2
            286 	         691 	       -9999	30	35	-9999	-9999	2	0	1
            287 	         697 	        -999	37	35	-9999	-9999	64	0	1
            288 	         700 	         699	40	35	39	35	16	0	1
            289 	         701 	         661	41	35	40	34	32	0	1
            290 	         702 	         662	42	35	41	34	32	0	1
            291 	         703 	         664	43	35	43	34	64	0	1
            292 	         706 	         705	46	35	45	35	16	0	1
            293 	         709 	         669	49	35	48	34	32	0	1
            294 	         713 	         749	53	35	52	36	8	0	1
            295 	         715 	         714	55	35	54	35	16	0	1
            296 	         716 	         680	89	35	90	34	128	0	1
            297 	         717 	         754	90	35	90	36	4	1	2
            298 	         719 	         755	92	35	91	36	8	0	1
            299 	         721 	         682	9	36	8	35	32	1	2
            300 	         723 	         722	11	36	10	36	16	0	1
            301 	         724 	         687	12	36	13	35	128	0	1
            302 	         729 	       -9999	29	36	-9999	-9999	16	0	1
            303 	         733 	         732	36	36	35	36	16	0	1
            304 	         735 	         734	38	36	37	36	16	0	1
            305 	         736 	         698	39	36	38	35	32	0	1
            306 	         741 	         740	44	36	43	36	16	0	1
            307 	         742 	         704	45	36	44	35	32	0	1
            308 	         744 	         743	47	36	46	36	16	0	1
            309 	         745 	         707	48	36	47	35	32	0	1
            310 	         747 	         746	50	36	49	36	16	0	1
            311 	         749 	         711	52	36	51	35	32	1	2
            312 	         751 	         786	54	36	54	37	4	0	1
            313 	         755 	         718	91	36	91	35	64	1	2
            314 	         757 	         756	93	36	92	36	16	0	1
            315 	         762 	         797	11	37	12	38	2	0	1
            316 	         763 	         796	12	37	11	38	8	0	1
            317 	         764 	         725	13	37	13	36	64	0	1
            318 	         767 	         728	16	37	17	36	128	0	1
            319 	         768 	       -9999	34	37	-9999	-9999	16	0	1
            320 	         769 	        -999	35	37	-9999	-9999	8	0	1
            321 	         771 	         770	37	37	36	37	16	0	1
            322 	         778 	         777	46	37	45	37	16	0	1
            323 	         780 	         779	48	37	47	37	16	0	1
            324 	         781 	         813	49	37	48	38	8	0	1
            325 	         783 	         782	51	37	50	37	16	0	1
            326 	         786 	         750	54	37	53	36	32	1	2
            327 	         788 	        -999	56	37	-9999	-9999	64	0	1
            328 	         789 	       -9999	57	37	-9999	-9999	64	0	1
            329 	         795 	        -999	10	38	-9999	-9999	16	0	1
            330 	         796 	         835	11	38	12	39	2	1	2
            331 	         797 	         834	12	38	11	39	8	1	2
            332 	         798 	         835	13	38	12	39	8	0	1
            333 	         799 	         765	14	38	14	37	64	0	1
            334 	         801 	       -9999	16	38	-9999	-9999	1	0	1
            335 	         802 	       -9999	33	38	-9999	-9999	64	0	1
            336 	         806 	         805	41	38	40	38	16	0	1
            337 	         807 	         847	42	38	41	39	8	0	1
            338 	         808 	         848	43	38	42	39	8	0	1
            339 	         812 	         853	47	38	47	39	4	0	1
            340 	         817 	         816	52	38	51	38	16	0	1
            341 	         818 	         784	53	38	52	37	32	0	1
            342 	         822 	         821	57	38	56	38	16	0	1
            343 	         823 	       -9999	58	38	-9999	-9999	64	0	1
            344 	         827 	         826	62	38	61	38	16	0	1
            345 	         829 	         828	94	38	93	38	16	0	1
            346 	         830 	       -9999	7	39	-9999	-9999	4	0	1
            347 	         831 	       -9999	8	39	-9999	-9999	8	0	1
            348 	         834 	         833	11	39	10	39	16	1	3
            349 	         836 	        -999	13	39	-9999	-9999	4	0	1
            350 	         837 	         838	14	39	15	39	1	0	1
            351 	         838 	         800	15	39	15	38	64	1	2
            352 	         842 	         882	21	39	20	40	8	0	1
            353 	         844 	         843	34	39	33	39	16	0	1
            354 	         845 	       -9999	39	39	-9999	-9999	16	0	1
            355 	         846 	       -9999	40	39	-9999	-9999	32	0	1
            356 	         847 	         887	41	39	41	40	4	1	2
            357 	         857 	         856	51	39	50	39	16	0	1
            358 	         858 	         897	52	39	51	40	8	0	1
            359 	         860 	         859	54	39	53	39	16	0	1
            360 	         861 	         819	55	39	54	38	32	0	1
            361 	         862 	         820	56	39	55	38	32	0	1
            362 	         863 	         821	57	39	56	38	32	0	1
            363 	         864 	        -999	58	39	-9999	-9999	2	0	1
            364 	         865 	         824	59	39	59	38	64	0	1
            365 	         868 	         867	62	39	61	39	16	0	1
            366 	         869 	       -9999	94	39	-9999	-9999	16	0	1
            367 	         870 	         910	95	39	95	40	4	0	1
            368 	         872 	       -9999	10	40	-9999	-9999	8	0	1
            369 	         874 	         873	12	40	11	40	16	0	1
            370 	         876 	         913	14	40	13	41	8	0	1
            371 	         877 	         878	15	40	16	40	1	0	1
            372 	         879 	       -9999	17	40	-9999	-9999	128	0	1
            373 	         881 	         841	19	40	19	39	64	0	1
            374 	         882 	         921	20	40	21	41	2	1	2
            375 	         883 	       -9999	22	40	-9999	-9999	128	0	1
            376 	         884 	       -9999	34	40	-9999	-9999	16	0	1
            377 	         889 	         888	43	40	42	40	16	0	1
            378 	         893 	         892	47	40	46	40	16	0	1
            379 	         902 	         901	56	40	55	40	16	0	1
            380 	         903 	         943	57	40	57	41	4	0	1
            381 	         904 	         943	58	40	57	41	8	0	1
            382 	         905 	         945	59	40	59	41	4	1	2
            383 	         907 	         906	61	40	60	40	16	0	1
            384 	         908 	         947	62	40	61	41	8	0	1
            385 	         909 	         949	94	40	95	41	2	0	1
            386 	         911 	         910	96	40	95	40	16	0	1
            387 	         913 	         912	13	41	12	41	16	1	2
            388 	         914 	         951	14	41	13	42	8	0	1
            389 	         915 	         952	15	41	14	42	8	0	1
            390 	         917 	        -999	17	41	-9999	-9999	16	0	1
            391 	         918 	         880	18	41	18	40	64	0	1
            392 	         922 	        -999	33	41	-9999	-9999	16	0	1
            393 	         923 	       -9999	34	41	-9999	-9999	32	0	1
            394 	         925 	         924	39	41	38	41	16	0	1
            395 	         926 	         966	40	41	39	42	8	0	1
            396 	         927 	         967	41	41	40	42	8	0	1
            397 	         928 	        -999	42	41	-9999	-9999	32	0	1
            398 	         931 	        -999	45	41	-9999	-9999	16	0	1
            399 	         932 	         891	46	41	45	40	32	0	1
            400 	         933 	         892	47	41	46	40	32	0	1
            401 	         934 	         974	48	41	47	42	8	0	1
            402 	         940 	         939	54	41	53	41	16	0	1
            403 	         941 	         981	55	41	54	42	8	0	1
            404 	         942 	         982	56	41	55	42	8	0	1
            405 	         943 	         984	57	41	57	42	4	2	3
            406 	         946 	         947	60	41	61	41	1	0	1
            407 	         948 	         947	62	41	61	41	16	0	1
            408 	         950 	       -9999	96	41	-9999	-9999	8	0	1
            409 	         951 	        -999	13	42	-9999	-9999	8	1	2
            410 	         957 	        -999	19	42	-9999	-9999	2	0	1
            411 	         960 	       -9999	27	42	-9999	-9999	8	0	1
            412 	         961 	       -9999	28	42	-9999	-9999	2	0	1
            413 	         962 	        -999	29	42	-9999	-9999	64	0	1
            414 	         963 	         964	31	42	32	42	1	0	1
            415 	         964 	       -9999	32	42	-9999	-9999	64	1	2
            416 	         966 	        1006	39	42	38	43	8	1	2
            417 	         967 	        1007	40	42	39	43	8	1	2
            418 	         968 	        1008	41	42	40	43	8	0	1
            419 	         972 	         971	45	42	44	42	16	0	1
            420 	         973 	        1014	46	42	46	43	4	0	1
            421 	         976 	         975	49	42	48	42	16	0	1
            422 	         977 	        -999	50	42	-9999	-9999	8	0	1
            423 	         979 	         978	52	42	51	42	16	0	1
            424 	         980 	        1020	53	42	52	43	8	0	1
            425 	         981 	        1021	54	42	53	43	8	1	2
            426 	         982 	        1023	55	42	55	43	4	1	2
            427 	         985 	        1026	58	42	58	43	4	0	1
            428 	         986 	        -999	59	42	-9999	-9999	4	0	1
            429 	         988 	        1030	61	42	62	43	2	0	1
            430 	         989 	        1029	62	42	61	43	8	0	1
            431 	         991 	        -999	97	42	-9999	-9999	16	0	1
            432 	         995 	         953	16	43	15	42	32	0	1
            433 	         996 	         997	17	43	18	43	1	0	1
            434 	         997 	         956	18	43	18	42	64	1	2
            435 	         998 	         958	19	43	20	42	128	0	1
            436 	         999 	         959	20	43	21	42	128	1	2
            437 	        1001 	        1000	22	43	21	43	16	0	1
            438 	        1002 	       -9999	27	43	-9999	-9999	2	0	1
            439 	        1003 	       -9999	30	43	-9999	-9999	64	0	1
            440 	        1012 	        1053	44	43	44	44	4	0	1
            441 	        1015 	        1014	47	43	46	43	16	0	1
            442 	        1016 	        1056	48	43	47	44	8	0	1
            443 	        1017 	        1058	49	43	49	44	4	1	2
            444 	        1020 	        1019	52	43	51	43	16	1	2
            445 	        1021 	        1062	53	43	53	44	4	1	3
            446 	        1022 	        1062	54	43	53	44	8	0	1
            447 	        1026 	        1025	58	43	57	43	16	1	2
            448 	        1027 	        1068	59	43	59	44	4	1	2
            449 	        1029 	        1070	61	43	61	44	4	1	2
            450 	        1030 	        1070	62	43	61	44	8	1	2
            451 	        1031 	       -9999	96	43	-9999	-9999	2	0	1
            452 	        1032 	       -9999	97	43	-9999	-9999	8	0	1
            453 	        1033 	       -9999	12	44	-9999	-9999	16	0	1
            454 	        1036 	        1035	15	44	14	44	16	0	1
            455 	        1037 	        -999	16	44	-9999	-9999	32	0	1
            456 	        1040 	        1076	19	44	18	45	8	0	1
            457 	        1041 	        1000	20	44	21	43	128	0	1
            458 	        1042 	        1043	21	44	22	44	1	0	1
            459 	        1044 	        1004	30	44	31	43	128	0	1
            460 	        1048 	        1047	39	44	38	44	16	0	1
            461 	        1055 	        1054	46	44	45	44	16	0	1
            462 	        1057 	        1056	48	44	47	44	16	0	1
            463 	        1061 	        1060	52	44	51	44	16	0	1
            464 	        1062 	        1098	53	44	52	45	8	2	5
            465 	        1063 	        1100	54	44	54	45	4	0	1
            466 	        1065 	        1064	56	44	55	44	16	0	1
            467 	        1068 	        1105	59	44	59	45	4	1	3
            468 	        1069 	        1106	60	44	60	45	4	0	1
            469 	        1074 	        1075	16	45	17	45	1	0	1
            470 	        1075 	        1112	17	45	17	46	4	1	2
            471 	        1076 	        1112	18	45	17	46	8	1	2
            472 	        1077 	        1115	19	45	20	46	2	0	1
            473 	        1078 	        1116	20	45	21	46	2	0	1
            474 	        1079 	        1080	21	45	22	45	1	0	1
            475 	        1080 	        1116	22	45	21	46	8	1	2
            476 	        1083 	        1082	37	45	36	45	16	0	1
            477 	        1088 	        1087	42	45	41	45	16	0	1
            478 	        1089 	        1052	43	45	43	44	64	0	1
            479 	        1090 	        1126	44	45	43	46	8	0	1
            480 	        1091 	        1127	45	45	44	46	8	0	1
            481 	        1093 	        1092	47	45	46	45	16	0	1
            482 	        1098 	        1097	52	45	51	45	16	1	6
            483 	        1099 	        1135	53	45	52	46	8	0	1
            484 	        1100 	        1138	54	45	55	46	2	1	2
            485 	        1102 	        -999	56	45	-9999	-9999	8	0	1
            486 	        1103 	        1140	57	45	57	46	4	0	1
            487 	        1104 	        1141	58	45	58	46	4	0	1
            488 	        1105 	        1142	59	45	59	46	4	1	4
            489 	        1106 	        1144	60	45	61	46	2	1	2
            490 	        1107 	        1143	61	45	60	46	8	0	1
            491 	        1108 	        1070	62	45	61	44	32	0	1
            492 	        1109 	        1110	11	46	12	46	1	0	1
            493 	        1110 	        -999	12	46	-9999	-9999	32	1	2
            494 	        1112 	        1113	17	46	18	46	1	2	5
            495 	        1113 	        1114	18	46	19	46	1	1	6
            496 	        1114 	        1150	19	46	18	47	8	1	7
            497 	        1116 	        1153	21	46	21	47	4	2	4
            498 	        1117 	       -9999	22	46	-9999	-9999	2	0	1
            499 	        1121 	        1120	38	46	37	46	16	0	1
            500 	        1122 	        1085	39	46	39	45	64	0	1
            501 	        1131 	        1169	48	46	49	47	2	0	1
            502 	        1134 	        1133	51	46	50	46	16	0	1
            503 	        1135 	        1171	52	46	51	47	8	1	2
            504 	        1136 	        1172	53	46	52	47	8	0	1
            505 	        1138 	        1174	55	46	54	47	8	2	4
            506 	        1139 	        1175	56	46	55	47	8	0	1
            507 	        1140 	        1176	57	46	56	47	8	1	2
            508 	        1141 	        1142	58	46	59	46	1	1	2
            509 	        1142 	        1179	59	46	59	47	4	2	7
            510 	        1143 	        1180	60	46	60	47	4	1	2
            511 	        1145 	        1144	62	46	61	46	16	0	1
            512 	        1146 	       -9999	10	47	-9999	-9999	8	0	1
            513 	        1147 	       -9999	11	47	-9999	-9999	32	0	1
            514 	        1148 	        1183	12	47	11	48	8	0	1
            515 	        1149 	        1111	17	47	16	46	32	0	1
            516 	        1150 	        1151	18	47	19	47	1	1	8
            517 	        1152 	        1115	20	47	20	46	64	0	1
            518 	        1153 	       -9999	21	47	-9999	-9999	2	1	5
            519 	        1154 	       -9999	34	47	-9999	-9999	16	0	1
            520 	        1160 	        1159	40	47	39	47	16	0	1
            521 	        1161 	        1199	41	47	40	48	8	0	1
            522 	        1162 	        1200	42	47	41	48	8	0	1
            523 	        1163 	        -999	43	47	-9999	-9999	8	0	1
